cuid,date,provider,model,temperature,system_prompt,survey,type,prompt,response,input_tokens,output_tokens
4911f661-60bd-452e-ac72-651c8e1bb8b7,2025-09-09 14:50:16.232083+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,considerations,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. Climate change will not be a problem because there will be technological solutions available.
2. Climate variation is normal, so why should this be a problem?
3. It's difficult to trust what comes out in the media on the issue of climate change.
4. The response to  climate change is not going to be positive.  The same mistakes will keep happening.
5. I'm not going to do anything to address climate change because it is not a major issue.
6. I don't trust what scientists say about climate change.
7. It is clear that we are already entering the zone of dangerous climate change.
8. We can adapt to the coming changes.
9. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
10. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
11. I care about the planet.
12. Failure to address climate change is the fault of political leaders.
13. This is so depressing and is so out of our control.
14. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries. 
15. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
16. There's not much point in me doing anything to fix this. No-one else is going to.
17. I want to do something, but it is too big and too hard.
18. We need strong political leadership to do something about climate change.
19. I think it is safe to say climate change is here.
20. It is unfair that we are going to leave the climate in a mess for future generations.
21. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
22. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
23. I'm not concerned enough to do anything drastic about this, such as participate in political action.
24. The fate of the planet is too important to be left to market forces.
25. There is not enough information to definitively say that climate change is real.
26. We should pay for greenhouse emissions.
27. More educational programmes are needed to increase public awareness about climate change.
28. I don't trust what I hear about climate change from government.
29. We need laws addressing climate change because people are not going to volunteer to change.
30. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
31. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
32. Australia's emissions are tiny, so it's not up to us to act.
33. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.","1. 1
2. 1
3. 5
4. 2
5. 1
6. 1
7. 11
8. 8
9. 4
10. 2
11. 11
12. 10
13. 3
14. 2
15. 11
16. 2
17. 6
18. 11
19. 11
20. 11
21. 11
22. 9
23. 3
24. 11
25. 1
26. 10
27. 11
28. 2
29. 11
30. 2
31. 1
32. 1
33. 9",764,164
4911f661-60bd-452e-ac72-651c8e1bb8b7,2025-09-09 14:50:16.232083+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,policies,"## Instructions:
- Based on your previous ratings, rank the 7 [Policies] listed below from 1 to 7, where 1 represents the option you support the most and 7 the option you support the least.
- In your response, return an ordered list of 7 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 7 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).
2. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change. 
3. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)
4. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).
5. Leave the policy settings as they are.
6. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.
7. Policies that emphasise economic growth over climate change adaptation or mitigation.","1. 4
2. 2
3. 3
4. 1
5. 7
6. 6
7. 5",1226,34
4911f661-60bd-452e-ac72-651c8e1bb8b7,2025-09-09 14:50:16.232083+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,reasons,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.
","I prioritize strong emission cuts and adaptation, while rejecting inaction and growth over climate.",1315,17
70f89faf-b4a7-48a9-9058-ac0d24bfc7ab,2025-09-09 18:47:35.889957+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,considerations,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. Climate change will not be a problem because there will be technological solutions available.
2. Climate variation is normal, so why should this be a problem?
3. It's difficult to trust what comes out in the media on the issue of climate change.
4. The response to  climate change is not going to be positive.  The same mistakes will keep happening.
5. I'm not going to do anything to address climate change because it is not a major issue.
6. I don't trust what scientists say about climate change.
7. It is clear that we are already entering the zone of dangerous climate change.
8. We can adapt to the coming changes.
9. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
10. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
11. I care about the planet.
12. Failure to address climate change is the fault of political leaders.
13. This is so depressing and is so out of our control.
14. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries. 
15. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
16. There's not much point in me doing anything to fix this. No-one else is going to.
17. I want to do something, but it is too big and too hard.
18. We need strong political leadership to do something about climate change.
19. I think it is safe to say climate change is here.
20. It is unfair that we are going to leave the climate in a mess for future generations.
21. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
22. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
23. I'm not concerned enough to do anything drastic about this, such as participate in political action.
24. The fate of the planet is too important to be left to market forces.
25. There is not enough information to definitively say that climate change is real.
26. We should pay for greenhouse emissions.
27. More educational programmes are needed to increase public awareness about climate change.
28. I don't trust what I hear about climate change from government.
29. We need laws addressing climate change because people are not going to volunteer to change.
30. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
31. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
32. Australia's emissions are tiny, so it's not up to us to act.
33. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.","1. 1
2. 1
3. 5
4. 2
5. 1
6. 1
7. 11
8. 8
9. 4
10. 2
11. 11
12. 10
13. 3
14. 2
15. 11
16. 2
17. 6
18. 11
19. 11
20. 11
21. 11
22. 9
23. 3
24. 11
25. 1
26. 10
27. 11
28. 2
29. 11
30. 2
31. 1
32. 1
33. 9",764,164
70f89faf-b4a7-48a9-9058-ac0d24bfc7ab,2025-09-09 18:47:35.889957+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,policies,"## Instructions:
- Based on your previous ratings, rank the 7 [Policies] listed below from 1 to 7, where 1 represents the option you support the most and 7 the option you support the least.
- In your response, return an ordered list of 7 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 7 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).
2. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change. 
3. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)
4. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).
5. Leave the policy settings as they are.
6. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.
7. Policies that emphasise economic growth over climate change adaptation or mitigation.","1. 4
2. 2
3. 3
4. 1
5. 7
6. 6
7. 5",1226,34
70f89faf-b4a7-48a9-9058-ac0d24bfc7ab,2025-09-09 18:47:35.889957+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,reasons,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.
","I prioritize strong emission cuts and adaptation, while rejecting growth-focused policies.",1315,14
51b710a3-bc89-49e0-909e-76c6c74c8a55,2025-09-09 18:47:46.011956+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,considerations,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
2. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
3. Climate variation is normal, so why should this be a problem?
4. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
5. This is so depressing and is so out of our control.
6. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
7. The response to  climate change is not going to be positive.  The same mistakes will keep happening.
8. It's difficult to trust what comes out in the media on the issue of climate change.
9. Australia's emissions are tiny, so it's not up to us to act.
10. We should pay for greenhouse emissions.
11. I think it is safe to say climate change is here.
12. We need strong political leadership to do something about climate change.
13. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries. 
14. It is unfair that we are going to leave the climate in a mess for future generations.
15. Climate change will not be a problem because there will be technological solutions available.
16. I don't trust what I hear about climate change from government.
17. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
18. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.
19. We can adapt to the coming changes.
20. There's not much point in me doing anything to fix this. No-one else is going to.
21. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
22. I'm not going to do anything to address climate change because it is not a major issue.
23. We need laws addressing climate change because people are not going to volunteer to change.
24. I don't trust what scientists say about climate change.
25. More educational programmes are needed to increase public awareness about climate change.
26. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
27. It is clear that we are already entering the zone of dangerous climate change.
28. I want to do something, but it is too big and too hard.
29. I'm not concerned enough to do anything drastic about this, such as participate in political action.
30. There is not enough information to definitively say that climate change is real.
31. Failure to address climate change is the fault of political leaders.
32. I care about the planet.
33. The fate of the planet is too important to be left to market forces.","1. 1
2. 3
3. 1
4. 2
5. 2
6. 1
7. 1
8. 6
9. 2
10. 10
11. 11
12. 11
13. 2
14. 11
15. 3
16. 2
17. 11
18. 9
19. 7
20. 2
21. 11
22. 1
23. 11
24. 1
25. 11
26. 2
27. 11
28. 8
29. 2
30. 1
31. 11
32. 11
33. 11",764,164
51b710a3-bc89-49e0-909e-76c6c74c8a55,2025-09-09 18:47:46.011956+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,policies,"## Instructions:
- Based on your previous ratings, rank the 7 [Policies] listed below from 1 to 7, where 1 represents the option you support the most and 7 the option you support the least.
- In your response, return an ordered list of 7 ranks as integers, one rank per line following the format in the [Example output].
- Your response must have exactly 7 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 4
2. 1
3. 3
4. 2

## [Policies]:
1. Policies that involve a moderate cut in CO2 emissions (by 25% in over the next 10 years).
2. Leave the policy settings as they are.
3. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change. 
4. Adaptation policies that target individual, small business or community-based actions (eg support the installation of alternative energy generators, insulation, water use efficiency)
5. Policies that involve a dramatic cut back in CO2 emissions (by 50% in the next 10 years).
6. Policies that emphasise economic growth over climate change adaptation or mitigation.
7. Adaptation policies and expenditure (e.g. coastal protection, water desalinisation, improving infrastructure etc). Planning controls and emergency response programs.","1. 5
2. 6
3. 3
4. 4
5. 1
6. 7
7. 2",1226,34
51b710a3-bc89-49e0-909e-76c6c74c8a55,2025-09-09 18:47:46.011956+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,reasons,"## Instructions:
- In a single line, explain your ratings above within 100 characters or less.
- Do not include any additional formatting, such as bullets or special characters.
- Do not include more than one space in a row.
","I prioritize strong emission cuts and adaptation, while opposing growth-focused policies.",1315,14
1956d945-864e-4942-b932-d985d222be54,2025-09-09 18:47:53.115519+00:00,openai,gpt-4o-mini-2024-07-18,0,"Answer the following prompts as an ecologist, who focuses on environmental protection and sustainability, advocating for societal change to ecological limits.",ccps,considerations,"## Instructions:
- Rate each of the 33 [Considerations] below from 1 to 11, where 1 is strongly disagree and 11 is strongly agree.
- In your response, return an ordered list of 33 ratings as integers, one rating per line following the format in the [Example output].
- Your response must have exactly 33 lines in total.
- Do NOT include any additional text in your response.

## [Example output]:
1. 1
2. 4
3. 6
4. 3

## [Considerations]:
1. I want to do something, but it is too big and too hard.
2. It is unfair that we are going to leave the climate in a mess for future generations.
3. Governments should take a far greater role in preparing towns and cities to adapt to the impacts of climate change.
4. Australia is particularly vulnerable to climate change, and it is in our interest to help find an effective global solution.
5. Climate variation is normal, so why should this be a problem?
6. Climate change will not be a problem because there will be technological solutions available.
7. Failure to address climate change is the fault of political leaders.
8. It is clear that we are already entering the zone of dangerous climate change.
9. I don't trust what I hear about climate change from government.
10. I'm not concerned enough to do anything drastic about this, such as participate in political action.
11. Australia's emissions are tiny, so it's not up to us to act.
12. I think it is safe to say climate change is here.
13. More educational programmes are needed to increase public awareness about climate change.
14. Doing something to reduce emissions feels a bit hopeless but I just want to feel that I'm doing the most I can.
15. When I read in the paper that climate change is not true, I start to have doubts about whether it is changing.
16. We need strong political leadership to do something about climate change.
17. We can adapt to the coming changes.
18. Australia does not owe it to the rest of the world to reduce emissions and suffer economically.
19. I don't trust what scientists say about climate change.
20. It is already too late to do anything, as any action to stop climate change will take a long time to take effect.
21. If Australia reduces greenhouse gases it won't make a difference. That will just shift Australian jobs to other countries. 
22. I care about the planet.
23. I don't know what to do. I'm very concerned and would like to do something, but I don't have a realistic shortlist of things that would really make a difference.
24. This is so depressing and is so out of our control.
25. I'm not going to do anything to address climate change because it is not a major issue.
26. The response to  climate change is not going to be positive.  The same mistakes will keep happening.
27. The fate of the planet is too important to be left to market forces.
28. There is not enough information to definitively say that climate change is real.
29. I believe that the difference we can have as an individual, in Australia, is so minimal that our actions are worthless.
30. We should pay for greenhouse emissions.
31. It's difficult to trust what comes out in the media on the issue of climate change.
32. We need laws addressing climate change because people are not going to volunteer to change.
33. There's not much point in me doing anything to fix this. No-one else is going to.","1. 1
2. 11
3. 11
4. 11
5. 1
6. 1
7. 10
8. 11
9. 7
10. 2
11. 1
12. 11
13. 11
14. 9
15. 5
16. 11
17. 8
18. 1
19. 1
20. 2
21. 1
22. 11
23. 10
24. 3
25. 1
26. 2
27. 11
28. 1
29. 2
30. 11
31. 8
32. 11
33. 3",764,164
