cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,reason
1934dcb6-c1e5-4db7-9aad-4fe3bbe041a5,2025-08-15 14:40:46.590370+00:00,xai,grok-3-beta,0,4230,246,con,Prioritize maintaining current state and stability over drastic changes.
7490ffe0-dd0a-4cc5-84d8-c33f87a9c43b,2025-08-15 14:40:55.562739+00:00,xai,grok-3-beta,0,4233,246,con,Prioritize stability and tradition over drastic change or closure.
24494ab7-9e8a-4112-a05b-b37634c727ad,2025-08-15 14:41:02.571120+00:00,xai,grok-3-beta,0,4233,248,con,Prioritize stability and access while preserving the track's rugged nature.
f5ff04c4-0b83-4b82-bcd7-0a91eda5b0d6,2025-08-15 14:41:08.651024+00:00,xai,grok-3-beta,0,4230,245,con,Prioritize maintaining tradition and access with minimal change.
18f0ad28-3f1f-4a34-980c-f84d528e8b19,2025-08-15 14:41:15.581110+00:00,xai,grok-3-beta,0,4233,247,con,I prioritize maintaining access while minimizing environmental impact and major changes.
c7047ad7-6cb1-4033-bf63-7f148a96ff12,2025-08-15 14:46:36.006492+00:00,xai,grok-3-beta,0,4221,245,ana,Prioritize minimal impact on nature while allowing access.
d1d7cf7c-eac7-41b8-8c7b-e4f078bb70fa,2025-08-15 14:46:50.010147+00:00,xai,grok-3-beta,0,4224,246,ana,"Prioritize environment over development, favoring closure and rehabilitation."
4ef55331-787d-4bcb-9031-6eede3a4d5b1,2025-08-15 14:47:09.103915+00:00,xai,grok-3-beta,0,4224,245,ana,Prioritize minimal impact on environment while allowing access.
a0623317-1756-49a6-a0dd-484f774a8b43,2025-08-15 14:47:18.684536+00:00,xai,grok-3-beta,0,4221,247,ana,"Prioritize environment over development, favoring closure or minimal impact."
a51492ed-820a-4e23-87e3-98bac9dd52bc,2025-08-15 14:47:24.728020+00:00,xai,grok-3-beta,0,4224,250,ana,I prioritize closing the road to protect the environment over any upgrades or maintenance.
f63f62cb-aa0a-458d-91bf-d31ee75c9ca6,2025-08-15 14:52:30.924486+00:00,xai,grok-3-beta,0,4227,244,eco,Prioritize minimal environmental impact while maintaining access.
2b7ad8ac-6b4b-45c0-bdb0-d16b3338556b,2025-08-15 14:52:37.658136+00:00,xai,grok-3-beta,0,4230,247,eco,Prioritize environmental protection by closing and rehabilitating the road.
d47173e0-1367-45a4-aa34-64f82e516035,2025-08-15 14:52:47.611218+00:00,xai,grok-3-beta,0,4230,245,eco,Prioritize minimal environmental impact and rehabilitation over development.
f255fcdc-d3d5-4d5f-b1e5-85cd1af26890,2025-08-15 14:52:57.920010+00:00,xai,grok-3-beta,0,4227,248,eco,Prioritize closing and rehabilitating to protect the Daintree ecosystem.
b14cd39e-45fe-4d4c-8214-aeb8dfcf40ba,2025-08-15 14:53:11.863680+00:00,xai,grok-3-beta,0,4230,247,eco,Prioritize environmental protection by closing and rehabilitating the road.
44d59ea8-73be-4eee-bbcb-beef5a23022e,2025-08-15 14:59:54.410090+00:00,xai,grok-3-beta,0,4224,245,fas,Prioritize national progress and access over environmental concerns.
11099d4c-c1ac-4e0b-8893-5e2f25aafc1e,2025-08-15 15:00:09.886555+00:00,xai,grok-3-beta,0,4227,247,fas,Upgrading to bitumen road best serves national progress and access.
1fe2c47a-a695-461e-8c4f-1810af7a8d79,2025-08-15 15:00:24.509579+00:00,xai,grok-3-beta,0,4227,244,fas,Prioritize development and access over environmental concerns.
7c561d65-2931-4c1f-97b0-c8c2502fc151,2025-08-15 15:00:43.214783+00:00,xai,grok-3-beta,0,4224,245,fas,Prioritize national progress and access over environmental concerns.
e31c0da8-e980-41ee-8fc8-6852bdeb354c,2025-08-15 15:00:57.957166+00:00,xai,grok-3-beta,0,4227,245,fas,Prioritize national access and development over environmental concerns.
ec27f447-e96d-4a20-bc3d-eda7d421600f,2025-08-15 15:06:38.629618+00:00,xai,grok-3-beta,0,4218,248,fem,Prioritizing environmental protection over development in the Daintree area.
e9c33739-b280-4a7a-b52d-578dbf28ecc3,2025-08-15 15:06:44.857805+00:00,xai,grok-3-beta,0,4221,247,fem,"Prioritize environment over development, hence support closing the road."
c34aceee-b30d-4788-ab15-42a219da852a,2025-08-15 15:06:52.938004+00:00,xai,grok-3-beta,0,4221,242,fem,Prioritize environmental protection over development.
bde41fe0-2cda-45f0-a3f4-039b81846376,2025-08-15 15:06:58.571323+00:00,xai,grok-3-beta,0,4218,245,fem,Prioritizing environmental protection over development and access.
f3ee9dcb-d49c-48fa-8af9-f9d731de99f5,2025-08-15 15:07:04.432132+00:00,xai,grok-3-beta,0,4221,247,fem,"Prioritize environment over development, hence support closing the road."
8f102952-bc7f-4897-b7c9-a1429209ac51,2025-08-15 15:13:49.219661+00:00,xai,grok-3-beta,0,4230,244,fun,Prioritize minimal environmental impact while maintaining access.
e04c63e0-1701-468c-a782-daa0e735bdbc,2025-08-15 15:14:07.526594+00:00,xai,grok-3-beta,0,4233,243,fun,Ratings reflect prioritizing environmental protection over development.
a1d3cb55-8499-4a85-9912-be8f338346e1,2025-08-15 15:14:18.806702+00:00,xai,grok-3-beta,0,4233,242,fun,Prioritize environmental protection over development.
efb0de86-d0e3-4bc0-a89e-ce3d304bddb7,2025-08-15 15:14:26.473333+00:00,xai,grok-3-beta,0,4230,242,fun,Prioritize environmental protection over development.
3a3eb694-9c08-4880-8b16-180155d50ab0,2025-08-15 15:14:36.199485+00:00,xai,grok-3-beta,0,4233,247,fun,"I prioritize environmental protection over development, hence favoring road closure."
9587523f-6a4e-4170-94c2-50ba083a5d8c,2025-08-15 15:20:59.398449+00:00,xai,grok-3-beta,0,4230,248,lib,I prioritize minimal intervention and individual access while avoiding major environmental harm.
c0978fb4-86aa-41f9-a599-00ddb8055169,2025-08-15 15:21:07.603994+00:00,xai,grok-3-beta,0,4233,246,lib,I prioritize minimal intervention to balance access and environmental protection.
1303815d-364f-4734-b2cb-b45c04cecd4d,2025-08-15 15:21:13.511588+00:00,xai,grok-3-beta,0,4233,244,lib,Balancing access and environmental impact guided my ratings.
