cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,reason
268010b3-94aa-44bc-806a-62cca0b4f693,2025-09-17 13:07:03.383381+00:00,anthropic,claude-3-haiku-20240307,0,4095,228,ana,"As an anarchist, I prioritize voluntary cooperation, decentralization, and minimizing state power over preserving heritage or infrastructure."
e00456c2-ae0e-4f7a-88a7-945f3263f8a3,2025-09-17 13:07:07.099753+00:00,anthropic,claude-3-haiku-20240307,0,4095,227,ana,"As an anarchist, I reject all coercive authority and hierarchical government, advocating for voluntary, stateless societies."
b322b4e5-82c2-4b85-bac4-8e0c918692b5,2025-09-17 13:07:10.932203+00:00,anthropic,claude-3-haiku-20240307,0,4095,227,ana,"As an anarchist, I reject all coercive authority and hierarchical government, advocating for voluntary, stateless societies."
2e5faddf-739f-4b00-882c-8f20c3a13de9,2025-09-17 13:07:14.876745+00:00,anthropic,claude-3-haiku-20240307,0,4095,227,ana,"As an anarchist, I reject all coercive authority and hierarchical government, advocating for voluntary, stateless societies."
741c0c81-78b1-4792-8b72-029aa7eb1962,2025-09-17 13:07:18.638071+00:00,anthropic,claude-3-haiku-20240307,0,4095,227,ana,"As an anarchist, I reject all coercive authority and hierarchical government, advocating for stateless, voluntary societies."
5232e069-f50f-4778-871a-7338433a83ff,2025-09-17 13:11:07.606056+00:00,anthropic,claude-3-haiku-20240307,0,4089,220,con,I favor preserving heritage and improving access while minimizing disruption and cost to taxpayers.
7a5e702f-d3cf-4df4-b951-aeb9ce945ac7,2025-09-17 13:11:11.420820+00:00,anthropic,claude-3-haiku-20240307,0,4089,222,con,Prioritize preserving heritage and minimizing disruption while addressing safety and efficiency concerns for all users.
6341eae7-70d2-4a2e-88ea-c46c5f744995,2025-09-17 13:11:15.131547+00:00,anthropic,claude-3-haiku-20240307,0,4089,223,con,I favor retaining the existing bridge with upgrades to improve safety and function over constructing a new bridge.
61373d20-a6c1-4e8d-85f3-9722de9f01a3,2025-09-17 13:11:18.929014+00:00,anthropic,claude-3-haiku-20240307,0,4089,227,con,Prioritize preserving heritage and improving safety/efficiency over major changes that could diminish Fremantle's iconic character.
194148a9-8dde-473c-9a72-edfe64a48bf2,2025-09-17 13:11:22.894915+00:00,anthropic,claude-3-haiku-20240307,0,4089,224,con,Prioritize preserving heritage and gradual change over major new construction to maintain Fremantle's character.
8b393563-bb20-4f43-8155-57e5fcd5565b,2025-09-17 13:14:46.354562+00:00,anthropic,claude-3-haiku-20240307,0,4086,222,eco,"Prioritize environmental protection, heritage preservation, and multimodal access over economic efficiency or iconic status."
949b7e27-15a0-466b-946c-5c2fa62e661e,2025-09-17 13:14:50.252626+00:00,anthropic,claude-3-haiku-20240307,0,4086,242,eco,Prioritize retaining existing bridge with upgrades to improve safety and access for all users while minimizing environmental impact.
ecfdd17d-71c8-483e-a3d0-01e48ae96418,2025-09-17 13:14:54.088906+00:00,anthropic,claude-3-haiku-20240307,0,4086,219,eco,"Prioritize environmental protection, sustainability, and indigenous concerns over economic development or iconic status."
d732d3c4-79cd-4579-8fe1-822ec187404e,2025-09-17 13:14:57.971912+00:00,anthropic,claude-3-haiku-20240307,0,4086,224,eco,Prioritize retaining existing bridge for pedestrians/cyclists and heritage while upgrading navigation and deteriorated components.
2b4cd956-08e0-4e82-8ea1-52a3d2ddcc69,2025-09-17 13:15:01.803160+00:00,anthropic,claude-3-haiku-20240307,0,4086,233,eco,Prioritize retaining existing bridge with upgrades over new construction to preserve heritage and environment.
763026f5-df2e-4301-ab67-1fd3eb81fe95,2025-09-17 13:18:25.095773+00:00,anthropic,claude-3-haiku-20240307,0,4092,240,fas,"As a fascist, I strongly support constructing a new bridge that serves as a major entry statement for Fremantle and retaining a section of the existing bridge as a heritage site."
fc313b09-6288-45b7-b1ba-9673bc2e56cb,2025-09-17 13:18:28.948077+00:00,anthropic,claude-3-haiku-20240307,0,4092,226,fas,"A new grand bridge is needed to serve the nation's interests, while the old bridge can be preserved as a heritage site."
490493e4-dc51-4fd2-a6da-cf97f44224e8,2025-09-17 13:18:32.919644+00:00,anthropic,claude-3-haiku-20240307,0,4092,226,fas,A new grand bridge that showcases our nation's power and strength is the only acceptable solution to replace the outdated structure.
56292595-b962-4295-bae6-e928e096d820,2025-09-17 13:18:36.904071+00:00,anthropic,claude-3-haiku-20240307,0,4092,222,fas,A new grand bridge that showcases Fremantle's power and authority is the only acceptable solution.
a62be826-b0ec-442e-89e0-b2a219c0d650,2025-09-17 13:18:40.633310+00:00,anthropic,claude-3-haiku-20240307,0,4092,226,fas,A new grand bridge that showcases our nation's power and strength is the only acceptable solution to replace the outdated structure.
d810f63d-8361-4806-9b0d-bf12cf544545,2025-09-17 13:22:52.199913+00:00,anthropic,claude-3-haiku-20240307,0,4077,221,fem,I support constructing a new bridge while preserving the heritage and recreation value of the existing bridge.
296ab984-e61b-4632-a445-00e3fa4f4a62,2025-09-17 13:22:55.877617+00:00,anthropic,claude-3-haiku-20240307,0,4077,227,fem,"As a feminist, I prioritize policies that preserve the heritage and environmental value of the bridge while ensuring safe and equitable access."
dceb1e30-f369-419a-b557-61d3d83cb6b5,2025-09-17 13:22:59.803716+00:00,anthropic,claude-3-haiku-20240307,0,4077,227,fem,"As a feminist, I prioritize policies that preserve the bridge's heritage, ensure safety for all users, and minimize environmental impact."
