cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,reason
185cea8e-5a4a-4599-8558-514dcdfe5e74,2025-08-18 14:00:27.286668+00:00,google,gemini-2.5-flash,0,4660,289,con,"Progress and community benefit through improved access, with pragmatic environmental management."
ed647f70-da8c-4748-8a9f-186e10ae7d16,2025-08-18 14:01:19.530242+00:00,google,gemini-2.5-flash,0,4664,296,con,"Bitumen improves access, supports economy, and is a practical, engineered solution for environment."
fbd71ec5-2cd8-4cc0-8148-30764bee2dfa,2025-08-18 14:02:06.511849+00:00,google,gemini-2.5-flash,0,4664,292,con,"Prioritize access, economic benefit, and practical improvements for the community."
96c26c56-61f2-47bf-8eac-292ef19da04d,2025-08-18 14:02:50.604651+00:00,google,gemini-2.5-flash,0,4666,293,con,"Favor practical access and community benefit, avoiding radical change or excessive cost."
2a959985-3410-4922-b5eb-53da860d2f1c,2025-08-18 14:03:41.681102+00:00,google,gemini-2.5-flash,0,4664,292,con,"Gradual improvement and access for all, balancing progress with practical use."
cf4ae07d-bde1-44da-b0c5-7124561fbe88,2025-08-18 14:35:44.519374+00:00,google,gemini-2.5-flash,0,4704,304,csk,"Economic growth and access are paramount. Road upgrades benefit all, environmental fears are overblown."
9a05b2b8-6b3a-404f-bc08-71a0c24d2a13,2025-08-18 14:36:25.921143+00:00,google,gemini-2.5-flash,0,4716,304,csk,Road upgrades boost economy & access; environmental fears are exaggerated.
f479f3a8-fb6c-4194-a41f-545fc6634ad8,2025-08-18 14:37:02.392670+00:00,google,gemini-2.5-flash,0,4700,295,csk,Development and access boost economy; environmental impacts are minimal.
855dfad8-9da5-459a-b418-00ec01eeb4e5,2025-08-18 14:37:44.390679+00:00,google,gemini-2.5-flash,0,4704,298,csk,Development and access are key; environmental alarmism hinders progress.
65e48de4-2b8f-4dd6-9fd0-a9a7465b7126,2025-08-18 14:38:21.732565+00:00,google,gemini-2.5-flash,0,4698,296,csk,Economic growth and access are paramount; environmental concerns are often exaggerated.
144209e5-ddb2-4373-a70d-a8238e421c98,2025-08-18 15:08:38.739274+00:00,google,gemini-2.5-flash,0,4655,297,ana,"Prioritize nature, local autonomy, and long-term ecological health over development and state control."
3e7c6ab7-5eda-4254-ad8d-ec7b4d2badfc,2025-08-18 15:09:30.466012+00:00,google,gemini-2.5-flash,0,4661,295,ana,Environmental protection and local self-determination are paramount; reject harmful development.
d60a036a-1d4d-4c5c-bfe5-eef4c6d22111,2025-08-18 15:10:15.716384+00:00,google,gemini-2.5-flash,0,4663,294,ana,Prioritize environmental protection and local autonomy; reject coercive development.
88cae0f0-91b2-4fcb-a8d4-34f6e7dd961f,2025-08-18 15:11:04.661591+00:00,google,gemini-2.5-flash,0,4653,292,ana,Prioritize ecological health & local autonomy; reject coercive development & external control.
babf9519-ce7f-42ee-8be2-3ff503dc915a,2025-08-18 15:11:46.885381+00:00,google,gemini-2.5-flash,0,4653,291,ana,My ratings prioritize ecological preservation and local self-determination over destructive development.
be70edb2-df67-4d5b-99fb-94c9e4a389c0,2025-08-18 15:46:28.219047+00:00,google,gemini-2.5-flash,0,4663,296,eco,Ecological limits dictate minimizing access and development to protect Daintree's integrity.
45e70f11-66e6-44e9-a7ab-98e4e232abd9,2025-08-18 15:47:15.080421+00:00,google,gemini-2.5-flash,0,4667,299,eco,Prioritizing Daintree's ecological integrity; minimizing impact and development is crucial.
1054410d-8948-4f7e-a578-a365a412768a,2025-08-18 15:47:53.399735+00:00,google,gemini-2.5-flash,0,4665,294,eco,Ecological integrity and long-term sustainability demand minimal intervention and protection.
4dcf1556-eccb-4ab6-8ecf-4766298e70b5,2025-08-18 15:48:34.365034+00:00,google,gemini-2.5-flash,0,4661,296,eco,"Prioritize ecological limits, minimize impact, and protect the Daintree for future generations."
55d738a3-47ea-45cb-ba9e-513ab6be5394,2025-08-18 15:49:11.410131+00:00,google,gemini-2.5-flash,0,4663,293,eco,Ecological limits demand road closure and rehabilitation for Daintree protection.
2b788e64-a950-4e7e-8bef-d22e0e5ccc2d,2025-08-18 16:17:22.570522+00:00,google,gemini-2.5-flash,0,4666,295,fas,National development and accessibility through infrastructure strengthen the state and its people.
4194443c-e757-4030-b520-498cf1be6214,2025-08-18 16:17:57.358242+00:00,google,gemini-2.5-flash,0,4670,299,fas,Prioritize national development and access for the state's strength and future.
485c9c86-9353-4125-95b3-2e19af473b8e,2025-08-18 16:18:33.981616+00:00,google,gemini-2.5-flash,0,4674,301,fas,National strength and progress demand infrastructure. Development serves the state's needs.
fcc91f35-2240-41f4-901c-4de2bb188e95,2025-08-18 16:19:17.169444+00:00,google,gemini-2.5-flash,0,4652,289,fas,National strength demands efficient infrastructure. A sealed road serves the collective best.
c1f24346-3698-41c1-ae40-bdc7e647ef6c,2025-08-18 16:19:59.703067+00:00,google,gemini-2.5-flash,0,4668,294,fas,National development and accessibility for all citizens strengthen the state.
32b556de-f729-401c-bc09-2067377d8fba,2025-08-18 16:55:21.258124+00:00,google,gemini-2.5-flash,0,4652,292,fem,"Prioritize ecological integrity & intergenerational equity, challenging harmful patriarchal development."
30f83625-7b7c-4b39-a173-58a833424d90,2025-08-18 16:56:08.516883+00:00,google,gemini-2.5-flash,0,4656,296,fem,"Prioritize environmental protection, long-term sustainability, and safeguarding World Heritage areas."
6b75a231-9254-43b1-8ce6-e7c6314cbddc,2025-08-18 16:57:01.518548+00:00,google,gemini-2.5-flash,0,4658,297,fem,Protecting Daintree rainforest and reefs from development and increased access is paramount.
f73b18d1-6d0b-4414-b6d2-ad31684595f5,2025-08-18 16:57:44.884353+00:00,google,gemini-2.5-flash,0,4652,297,fem,Protecting Daintree's ecosystems is paramount; development must not compromise nature or future.
51f0822c-d9db-448b-a412-65b5ceb3dd3b,2025-08-18 16:58:20.788470+00:00,google,gemini-2.5-flash,0,4652,295,fem,Prioritize Daintree rainforest protection and long-term ecological health over increased access.
1214abd8-550a-49b6-abd0-f83b20d41566,2025-08-18 17:29:40.796134+00:00,google,gemini-2.5-flash,0,4667,297,fun,God's creation must be protected; human convenience and economic gain are secondary to its preservation.
7d910678-f3fc-4c91-a269-aad7b0afb2ea,2025-08-18 17:30:22.546583+00:00,google,gemini-2.5-flash,0,4669,295,fun,Protect God's creation at all costs; human development harms sacred natural areas.
e6bfeae1-51f2-4e4b-a0c6-8c2e6bfe908d,2025-08-18 17:31:11.448401+00:00,google,gemini-2.5-flash,0,4667,292,fun,Preserve God's creation; limit human intrusion and environmental damage.
08a6eaba-e827-43f1-b03d-5b9028fd5dc6,2025-08-18 17:31:56.744818+00:00,google,gemini-2.5-flash,0,4667,294,fun,God's creation must be preserved. Development harms the environment and future generations.
12ca9501-d3f4-4bf5-a689-04582269d8d1,2025-08-18 17:32:38.126822+00:00,google,gemini-2.5-flash,0,4667,296,fun,Protecting the Daintree rainforest and its creatures is paramount. The road causes harm.
d7c9548f-f405-4c46-bb08-1704abf6d7ca,2025-08-18 18:05:52.847833+00:00,google,gemini-2.5-flash,0,4658,290,lib,Prioritize environmental protection and long-term sustainability over increased development and access.
5d162f09-3d2a-4685-9ba7-268624da9047,2025-08-18 18:06:47.812027+00:00,google,gemini-2.5-flash,0,4658,290,lib,"Environmental preservation and long-term sustainability are key, limiting development and access."
0cc611cb-6896-4f10-8057-b55203e8b38c,2025-08-18 18:07:36.704192+00:00,google,gemini-2.5-flash,0,4672,293,lib,Balance individual liberty and economic opportunity with pragmatic environmental management.
51d98ed7-6be9-4bf9-a27e-5295ed7cf106,2025-08-18 18:08:44.726660+00:00,google,gemini-2.5-flash,0,4670,295,lib,Protecting the environment and preserving natural heritage for future generations is key.
b77ef808-9c0c-4818-9048-fb29b1e8ba27,2025-08-18 18:09:35.242827+00:00,google,gemini-2.5-flash,0,4660,287,lib,Balance individual access with essential environmental protection for future generations.
f9a1e1d6-8f0c-4dba-9fc6-fd0a4fb8575d,2025-08-18 18:41:09.581785+00:00,google,gemini-2.5-flash,0,4682,302,nat,"Prioritize national development, access, and economic benefit for all Queenslanders."
0ef89a35-cc41-4109-87df-60e36b201248,2025-08-18 18:42:00.946431+00:00,google,gemini-2.5-flash,0,4678,299,nat,"Development and access for our people strengthen the nation, boosting local economy."
34e6c069-41ff-4489-8b28-1c12a957dd59,2025-08-18 18:42:39.609370+00:00,google,gemini-2.5-flash,0,4672,293,nat,"Prioritize national access & development, balancing environmental concerns."
1f2bb913-72a1-4dfe-86a7-32d9fa7689a5,2025-08-18 18:43:45.095685+00:00,google,gemini-2.5-flash,0,4666,295,nat,"Prioritize national development, access for citizens, and economic benefit for the nation."
