cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,reason
0cdcce58-bd47-4bab-a09e-47924d8d2cca,2025-08-14 12:54:47.429979+00:00,anthropic,claude-3-7-sonnet-20250219,0,4090,246,csk,Scientific progress requires minimal barriers while maintaining basic oversight for research.
030c7167-af9a-40a6-adac-b33fe89f81c4,2025-08-14 12:54:57.738997+00:00,anthropic,claude-3-7-sonnet-20250219,0,4090,247,csk,I prioritize scientific progress with minimal regulation while protecting individual rights.
20d10147-5ab3-4dc5-b6b5-4364d54a7b38,2025-08-14 12:55:05.011822+00:00,anthropic,claude-3-7-sonnet-20250219,0,4090,249,csk,I prioritize scientific progress with minimal regulation while maintaining basic privacy protections.
f80a4ebc-7faf-48a3-a0ae-8c1ec622057d,2025-08-14 12:55:19.562314+00:00,anthropic,claude-3-7-sonnet-20250219,0,4090,247,csk,I prioritize individual rights and minimal regulation to promote scientific progress.
e556b35c-4f7b-47e0-8066-1218d3d9f9b7,2025-08-14 12:55:29.234230+00:00,anthropic,claude-3-7-sonnet-20250219,0,4090,249,csk,I prioritize scientific progress with minimal regulation and individual consent only when necessary.
6fd4d65e-44ad-4b10-9ff1-eb15af965c2c,2025-08-14 13:04:55.814670+00:00,anthropic,claude-3-7-sonnet-20250219,0,4060,247,eco,Prioritize preventing discrimination while ensuring community benefits and ethical oversight.
59ea8bfc-2147-4e0b-8948-ba7ffdd68099,2025-08-14 13:05:05.268815+00:00,anthropic,claude-3-7-sonnet-20250219,0,4060,250,eco,"Prioritize ethical oversight, prevent discrimination, ensure community benefits, respect consent."
b4d0de8b-fc72-4933-a242-a76d702f8dae,2025-08-14 13:05:18.212171+00:00,anthropic,claude-3-7-sonnet-20250219,0,4060,250,eco,"I prioritize community consent, ethical oversight, and preventing exploitation of biological data."
924a83bd-cb42-4e79-8b26-40dc9b6febd6,2025-08-14 13:05:28.452749+00:00,anthropic,claude-3-7-sonnet-20250219,0,4060,251,eco,"Prioritize ethical oversight, community benefits, and preventing discrimination in biobank research."
754bbbf7-61b0-4367-bc5c-97ee25e98c20,2025-08-14 13:05:37.269894+00:00,anthropic,claude-3-7-sonnet-20250219,0,4060,247,eco,Prioritize preventing discrimination while ensuring community benefits and ethical oversight.
