cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,reason
19473079-367a-45a2-ab72-781e62a962cc,2025-09-17 13:07:46.139420+00:00,anthropic,claude-3-haiku-20240307,0,4048,239,ana,"As an anarchist, I reject all coercive authority and hierarchical government, advocating for voluntary, stateless societies."
b871605b-86f3-40d3-b988-17643b50208e,2025-09-17 13:07:49.962178+00:00,anthropic,claude-3-haiku-20240307,0,4069,260,ana,"As an anarchist, I reject all coercive authority and hierarchical government, advocating for voluntary, stateless societies."
343fdb8e-6864-4727-9588-25be2f1b222a,2025-09-17 13:07:54.182210+00:00,anthropic,claude-3-haiku-20240307,0,4048,239,ana,"As an anarchist, I prioritize individual liberty, community self-determination, and preventing discrimination over government oversight or corporate control."
493a9746-13a4-4969-ae00-833b23fed3f5,2025-09-17 13:07:58.089798+00:00,anthropic,claude-3-haiku-20240307,0,4069,259,ana,"As an anarchist, I prioritize individual autonomy, community consent, and preventing discrimination over government oversight or corporate interests."
4cff521d-88b8-423f-b26d-3ca2c672c039,2025-09-17 13:08:02.272298+00:00,anthropic,claude-3-haiku-20240307,0,4069,260,ana,"As an anarchist, I reject all coercive authority and hierarchical government, advocating for voluntary, stateless societies."
13e2c1b5-444f-4199-bb04-d5db0e51f787,2025-09-17 13:11:33.734394+00:00,anthropic,claude-3-haiku-20240307,0,4042,237,con,"As a conservative, I prioritize order, gradual change, and protecting traditional institutions and values over rapid social change."
a51cc2ef-124a-40d9-94d0-0e780e5c127d,2025-09-17 13:11:37.629740+00:00,anthropic,claude-3-haiku-20240307,0,4042,232,con,"As a conservative, I prioritize oversight and community benefit over individual consent for biobank research."
3d658570-2854-478e-83cc-a7dc57ad2e8a,2025-09-17 13:11:41.413340+00:00,anthropic,claude-3-haiku-20240307,0,4042,237,con,"As a conservative, I prioritize protecting individual privacy and preventing discrimination over maximizing societal benefits from biobanking."
1acb5ebb-e1b4-4add-8466-ee4d6258e3c1,2025-09-17 13:11:45.315891+00:00,anthropic,claude-3-haiku-20240307,0,4063,253,con,I favor strong oversight and consent requirements to protect individual privacy and prevent discrimination while enabling beneficial research.
8e717f1e-4a24-48e3-9167-6845f602bc50,2025-09-17 13:11:49.627378+00:00,anthropic,claude-3-haiku-20240307,0,4042,233,con,I favor oversight and consent requirements that balance individual privacy with societal benefits from biomedical research.
286ebd22-4d25-41c1-853e-04b03a80920e,2025-09-17 13:15:13.050992+00:00,anthropic,claude-3-haiku-20240307,0,4039,236,eco,"As an ecologist, I prioritize strong privacy protections, community benefits, and preventing discrimination over individual consent."
20e3df7a-c35a-468e-8bfb-9fc5c296acca,2025-09-17 13:15:17.568565+00:00,anthropic,claude-3-haiku-20240307,0,4060,256,eco,"As an ecologist, I prioritize societal benefits and preventing discrimination over individual consent for biobank research."
7adfaa37-76b8-41ea-8901-61729a9fd36f,2025-09-17 13:15:21.544791+00:00,anthropic,claude-3-haiku-20240307,0,4060,261,eco,Prioritize community benefits and prevent discrimination over individual consent for biobank research.
4c49b3b1-bf44-4c8b-b91a-aee07522a529,2025-09-17 13:15:25.711985+00:00,anthropic,claude-3-haiku-20240307,0,4060,254,eco,"As an ecologist, I prioritize community consent, oversight, and preventing discrimination over individual authorization."
45543b66-d831-4285-a043-07e8751d3ed3,2025-09-17 13:15:29.736551+00:00,anthropic,claude-3-haiku-20240307,0,4039,239,eco,"As an ecologist, I prioritize preventing discrimination, ensuring community benefits, and requiring oversight for research on personal data and samples."
3a886181-bf6c-4143-94a4-d15c152676c2,2025-09-17 13:18:53.204167+00:00,anthropic,claude-3-haiku-20240307,0,4045,237,fas,The state must have full control over biobanks and genetic research to promote national interests and prevent undesirable outcomes.
604ca68e-3b28-4b76-9066-6b525f245f07,2025-09-17 13:18:59.154413+00:00,anthropic,claude-3-haiku-20240307,0,4066,256,fas,The state must have full control over genetic research and biobanking to promote national interests and prevent foreign exploitation.
8e018d1c-05cb-4506-903f-90760c31d3eb,2025-09-17 13:19:03.152573+00:00,anthropic,claude-3-haiku-20240307,0,4066,256,fas,The state must have full control over genetic research and biobanks to promote national interests and racial purity.
98271517-4362-484f-98fb-e8ab2be17dd4,2025-09-17 13:19:07.159549+00:00,anthropic,claude-3-haiku-20240307,0,4066,256,fas,The state must have full control over biobanks and genetic research to promote national interests and racial purity.
3dac9b05-e892-4395-ab5d-7a310cf71491,2025-09-17 13:23:29.204213+00:00,anthropic,claude-3-haiku-20240307,0,4051,255,fem,"As a feminist, I prioritize individual consent, community benefits, and preventing discrimination over efficiency or oversight."
d186ec3e-719a-44e7-8f30-34cc6c4c7246,2025-09-17 13:23:33.787915+00:00,anthropic,claude-3-haiku-20240307,0,4051,257,fem,"As a feminist, I prioritize community benefits, oversight, and preventing discrimination over individual consent for biobank research."
206f4956-8207-43f9-aa82-c4cab198d3dc,2025-09-17 13:23:38.101579+00:00,anthropic,claude-3-haiku-20240307,0,4030,236,fem,"As a feminist, I prioritize community benefits, privacy, and preventing discrimination over individual authorization for biobank research."
950f5c7e-f55a-4e81-934f-d2588ffee16a,2025-09-17 13:23:42.078894+00:00,anthropic,claude-3-haiku-20240307,0,4051,258,fem,"As a feminist, I strongly support policies that prioritize individual consent, community benefits, and prevent discrimination in genetic research."
8c653819-fc3f-4aee-855c-5240e3ea42f9,2025-09-17 13:23:45.992365+00:00,anthropic,claude-3-haiku-20240307,0,4030,235,fem,"As a feminist, I prioritize preventing discrimination, ensuring community benefits, and requiring consent for identifiable samples."
4ebdb46c-5ba8-4cbe-be85-5cec1c390a8b,2025-09-17 13:28:02.212323+00:00,anthropic,claude-3-haiku-20240307,0,4042,235,fun,"As a fundamentalist, I prioritize strict adherence to religious principles over individual rights or societal benefits."
97f51902-3ea6-450d-8a4f-8ecac71dbe73,2025-09-17 13:28:08.039755+00:00,anthropic,claude-3-haiku-20240307,0,4042,239,fun,"As a fundamentalist, I prioritize religious and community oversight, privacy, and preventing discrimination over individual consent or societal benefits."
dc711c42-42d4-4ef9-9b44-fc9d7a17f50a,2025-09-17 13:28:11.920744+00:00,anthropic,claude-3-haiku-20240307,0,4063,257,fun,"As a fundamentalist, I strongly believe in strict adherence to core religious principles which guide all aspects of life."
6bdd6910-470b-4720-a4fd-aa82bb16e058,2025-09-17 13:28:15.970734+00:00,anthropic,claude-3-haiku-20240307,0,4063,268,fun,"As a fundamentalist, I strongly believe in divine authority, traditional values, and the sanctity of the individual, prioritizing religious oversight and personal consent over scientific progress."
e177da99-9aaa-4a38-8c55-4722a2ba50d2,2025-09-17 13:28:20.511590+00:00,anthropic,claude-3-haiku-20240307,0,4042,236,fun,"As a fundamentalist, I strongly believe in protecting individual rights, religious values, and community interests over scientific progress."
6695b47b-517c-4133-9b9a-832180f85ccf,2025-09-17 13:32:01.369454+00:00,anthropic,claude-3-haiku-20240307,0,4063,254,lib,"As a liberal, I prioritize individual liberty, limited government, and free markets over collective interests."
7f6026f2-1aaf-4e91-b744-54d4064bf2b9,2025-09-17 13:32:09.237342+00:00,anthropic,claude-3-haiku-20240307,0,4063,258,lib,I support policies that prioritize societal benefits and individual privacy over strict consent requirements for research use of data and samples.
9748a4d5-88f2-4874-89d0-0e0a68a0c47d,2025-09-17 13:32:13.354321+00:00,anthropic,claude-3-haiku-20240307,0,4042,233,lib,"As a liberal, I prioritize individual liberty, limited government, and free markets over other considerations."
30dec025-b11f-4f67-9258-eacc0a28fb0d,2025-09-17 13:32:17.638211+00:00,anthropic,claude-3-haiku-20240307,0,4063,257,lib,"As a liberal, I prioritize individual rights and autonomy, while still supporting some oversight and governance for research."
733781ed-f73a-4efd-9916-24de7951e7e2,2025-09-17 13:32:21.573203+00:00,anthropic,claude-3-haiku-20240307,0,4063,257,lib,"As a liberal, I prioritize individual liberty, limited government, and free markets, emphasizing personal autonomy."
c524b55e-fd61-45f4-95f3-2bbd76e90c54,2025-09-17 13:36:03.430008+00:00,anthropic,claude-3-haiku-20240307,0,4036,233,nat,"As a nationalist, I prioritize community benefits, oversight, and preventing discrimination over individual privacy concerns."
f77644d9-5c6b-41c5-a74d-598f47e12730,2025-09-17 13:36:09.157193+00:00,anthropic,claude-3-haiku-20240307,0,4036,233,nat,"As a nationalist, I prioritize community benefits and oversight over individual privacy concerns for biobank research."
eaa55569-e493-4b8c-a0ed-dcf4bcb8ac94,2025-09-17 13:36:13.318460+00:00,anthropic,claude-3-haiku-20240307,0,4057,254,nat,"As a nationalist, I prioritize community benefits, oversight, and preventing discrimination over individual privacy concerns."
ce669af4-ad57-4212-8327-0561b652bf63,2025-09-17 13:36:17.540931+00:00,anthropic,claude-3-haiku-20240307,0,4057,258,nat,"As a nationalist, I prioritize the interests and identity of my nation, seeking self-determination and protecting my community."
6d36b011-ba2f-4fba-a1b6-5257266a543f,2025-09-17 13:36:21.602823+00:00,anthropic,claude-3-haiku-20240307,0,4057,260,nat,"As a nationalist, I prioritize the interests and identity of my nation, seeking self-determination and protecting my people from discrimination."
5d9d91fd-1cae-4037-8d2f-aa06ae27f105,2025-09-17 13:39:50.960164+00:00,anthropic,claude-3-haiku-20240307,0,4063,256,pop,The people must have control over their data and samples to prevent exploitation by the corrupt elite and ensure community benefits.
9c773e88-1401-4a36-8eb9-4c3eef2654e2,2025-09-17 13:39:55.184300+00:00,anthropic,claude-3-haiku-20240307,0,4063,253,pop,The people must have control over their genetic data and samples to prevent exploitation by the corrupt elite.
a05b8aa7-dfd2-4124-ae4f-d74257c3ca62,2025-09-17 13:39:59.150294+00:00,anthropic,claude-3-haiku-20240307,0,4063,256,pop,"As a populist, I strongly support policies that prioritize community benefits and prevent discrimination over individual privacy concerns."
061cf261-0862-403b-80d7-5e27fd65c5d1,2025-09-17 13:40:03.492239+00:00,anthropic,claude-3-haiku-20240307,0,4063,254,pop,The people must have full control over their personal data and samples to prevent exploitation by the corrupt elite.
8ca8db10-e544-4035-8031-cacf24390046,2025-09-17 13:40:07.805794+00:00,anthropic,claude-3-haiku-20240307,0,4063,254,pop,The people must have full control over their genetic data and samples to prevent exploitation by the corrupt elite.
cd4ce46b-675c-4734-8b62-f4e695744019,2025-09-17 13:44:39.020875+00:00,anthropic,claude-3-haiku-20240307,0,4033,237,soc,"As a socialist, I strongly support policies that prioritize collective welfare, community benefits, and preventing discrimination over individual privacy."
263f571e-7393-414a-9cc4-c78f6940ea88,2025-09-17 13:44:43.784128+00:00,anthropic,claude-3-haiku-20240307,0,4054,258,soc,"As a socialist, I prioritize collective welfare, equality, and community oversight over individual privacy concerns in biobank research."
2d37cffb-6d1a-4bc9-b927-48a8a31f72b0,2025-09-17 13:44:47.664033+00:00,anthropic,claude-3-haiku-20240307,0,4033,233,soc,"As a socialist, I prioritize collective welfare, equality, and community oversight over individual privacy concerns."
8b228f67-6a72-4318-8c9c-176f0c444f0d,2025-09-17 13:44:51.500010+00:00,anthropic,claude-3-haiku-20240307,0,4054,259,soc,"As a socialist, I strongly support policies that prioritize collective welfare, community benefits, and democratic oversight over individual privacy concerns."
4bc07f4a-4164-4798-9eaf-9bf9b5d1a1dc,2025-09-17 13:44:55.723555+00:00,anthropic,claude-3-haiku-20240307,0,4033,233,soc,"As a socialist, I prioritize collective welfare, equality, and community oversight over individual property rights."
def42868-d568-4e58-a731-a47fb4956065,2025-09-17 13:49:55.743742+00:00,anthropic,claude-3-haiku-20240307,0,4093,258,coa,"As a coastal resident forced to relocate, I prioritize community benefits, oversight, and preventing discrimination over individual consent."
66958a07-1dcf-4a78-991b-a42eb3dedf17,2025-09-17 13:50:00.030025+00:00,anthropic,claude-3-haiku-20240307,0,4072,234,coa,"As a coastal resident facing climate change impacts, I prioritize community benefits and protections over individual consent."
cf3a46d9-ed61-474f-927c-c8377a4e9093,2025-09-17 13:50:03.928667+00:00,anthropic,claude-3-haiku-20240307,0,4093,258,coa,"As a coastal resident forced to relocate, I prioritize community benefits, oversight, and preventing discrimination over individual consent."
89914588-7719-487e-b750-0bad0cca7a2b,2025-09-17 13:50:08.538465+00:00,anthropic,claude-3-haiku-20240307,0,4093,257,coa,"As a coastal resident facing climate change impacts, I prioritize privacy, oversight, and community benefits over individual consent."
