cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,reason
cca31289-3cbd-40f5-b35a-66f2c46deaef,2025-08-15 14:33:27.599772+00:00,xai,grok-3-beta,0,3302,213,con,Prioritize adaptation and resilience over drastic emission cuts or economic sacrifice.
45a89780-12cc-4480-b023-29d6237a3707,2025-08-15 14:41:22.561016+00:00,xai,grok-3-beta,0,3302,212,con,Prioritize economic growth and gradual adaptation over drastic emission cuts.
dad159ea-e4a3-49f4-ad71-89de9efd1649,2025-08-15 14:41:32.835274+00:00,xai,grok-3-beta,0,3302,212,con,Prioritize economic growth and gradual adaptation over drastic emission cuts.
8b74e633-ec84-4f9c-88c9-af214443210b,2025-08-15 14:41:37.592738+00:00,xai,grok-3-beta,0,3302,214,con,Prioritize stability and gradual adaptation over drastic emission cuts or economic sacrifice.
77d5cc48-adb6-41c7-a1f8-020f48aae824,2025-08-15 14:41:43.426842+00:00,xai,grok-3-beta,0,3302,213,con,Prioritize resilience and gradual change over drastic cuts or economic sacrifice.
efdf362e-0f88-4864-8d52-8b7374375bda,2025-08-15 14:41:50.254142+00:00,xai,grok-3-beta,0,3302,213,con,Prioritize adaptation and resilience over drastic emission cuts or economic sacrifice.
b2f580ab-d685-4ae5-bfbe-352d90f32d09,2025-08-15 14:47:31.385032+00:00,xai,grok-3-beta,0,3293,213,ana,I prioritize community action and resilience over coercive cuts or status quo.
5962a204-d968-4956-afdc-be40f02caee9,2025-08-15 14:47:41.995422+00:00,xai,grok-3-beta,0,3293,216,ana,Prioritize deep CO2 cuts and community action over state-led or economic focus.
3f2b988b-66a5-49c3-80a2-8e7fcf4c6290,2025-08-15 14:47:50.829469+00:00,xai,grok-3-beta,0,3293,214,ana,Prioritize community action and emission cuts over state control or economic focus.
fac318cf-593f-4378-85a7-61a979eec9ee,2025-08-15 14:48:02.028201+00:00,xai,grok-3-beta,0,3293,215,ana,Prioritize deep CO2 cuts and community action over growth or minimal change.
d8d9fa96-403b-43cb-bbf7-e6facf5411f2,2025-08-15 14:48:10.199340+00:00,xai,grok-3-beta,0,3293,214,ana,Prioritize community action and emission cuts over economic growth or status quo.
34ab3040-a5a3-4c3f-a7fe-8a1d2081a921,2025-08-15 14:53:19.469363+00:00,xai,grok-3-beta,0,3299,211,eco,Prioritize deep emission cuts and community action for sustainability.
2b9d43a1-a7e8-4c4c-b84f-59b17cd55782,2025-08-15 14:53:28.134781+00:00,xai,grok-3-beta,0,3299,213,eco,Prioritized deep CO2 cuts and resilience for urgent climate action.
96bb64d6-7a9a-4a52-ab7b-bb23cc483e66,2025-08-15 14:53:35.415424+00:00,xai,grok-3-beta,0,3299,213,eco,Prioritized deep emission cuts and adaptation for sustainability over economic growth.
bbc7a7e0-05a0-4f51-9357-157987cf8f6b,2025-08-15 14:53:40.636206+00:00,xai,grok-3-beta,0,3299,216,eco,Prioritized deep CO2 cuts and adaptation for urgent climate action over economic growth.
8ae2bafe-fe10-4ebe-86ba-ef1cf9062975,2025-08-15 14:53:46.781558+00:00,xai,grok-3-beta,0,3299,213,eco,Prioritized deep emission cuts and community action for urgent climate impact.
79a4680b-47fb-4714-bf49-e8dbfd2dfb18,2025-08-15 15:01:19.821695+00:00,xai,grok-3-beta,0,3296,211,fas,Prioritize national strength and economy over drastic climate measures.
0993ce73-e01c-484a-a863-ca8abb74c27e,2025-08-15 15:01:33.828072+00:00,xai,grok-3-beta,0,3296,210,fas,Prioritize national strength and economy over climate cuts.
e90b6318-a445-4a8d-8207-ae19f0a47115,2025-08-15 15:01:45.606593+00:00,xai,grok-3-beta,0,3296,213,fas,Prioritize state control and growth over individual or drastic climate actions.
856ed6cb-09af-45d3-a172-c0c2e2fe16fd,2025-08-15 15:01:53.548385+00:00,xai,grok-3-beta,0,3296,211,fas,Prioritize economic growth and national strength over climate policies.
7cd35a35-6247-49c9-9859-7a481bc3fbda,2025-08-15 15:01:58.545892+00:00,xai,grok-3-beta,0,3296,211,fas,Prioritize national strength and growth over drastic climate measures.
0824fbe0-1ac1-4570-b8ec-d6b6acec78d6,2025-08-15 15:07:11.594061+00:00,xai,grok-3-beta,0,3290,212,fem,Prioritize deep emission cuts and community action for climate justice.
