cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,reason
a547c3ae-9e2d-4200-8e0c-2fccf9d0bfa8,2025-08-18 14:12:22.413052+00:00,google,gemini-2.5-flash,0,4005,279,con,Prioritize individual consent and strong oversight to preserve traditional rights and prevent harm.
716533e8-fe4b-4611-ad8b-de9b9409e27f,2025-08-18 14:13:27.866632+00:00,google,gemini-2.5-flash,0,3997,274,con,"Preserving individual rights, community consent, and robust oversight is paramount."
5e3292d2-eb57-47d8-ae0d-50796f4976f8,2025-08-18 14:14:27.041875+00:00,google,gemini-2.5-flash,0,4005,278,con,"Conservative values emphasize individual rights, community protection, and strong ethical oversight."
754e5cfa-7510-401d-9dd5-1353b9101f2d,2025-08-18 14:16:14.085914+00:00,google,gemini-2.5-flash,0,3995,274,con,Prioritize robust institutional oversight and individual consent to protect privacy and maintain order.
d6b40f41-2e0e-4e6c-ad95-bd0b2b9cfd89,2025-08-18 14:45:32.559970+00:00,google,gemini-2.5-flash,0,4017,274,csk,Prioritize scientific progress and economic benefits; minimize red tape and social justice concerns.
eaea5f7a-639f-41b0-ad01-8712d75961bc,2025-08-18 14:46:27.584671+00:00,google,gemini-2.5-flash,0,4013,271,csk,Prioritize scientific progress and economic benefit; minimize regulatory hurdles and individual control.
f957f9db-501c-4ec2-880a-834f93f045f5,2025-08-18 14:47:12.788972+00:00,google,gemini-2.5-flash,0,4013,272,csk,"Unfettered research for societal progress and economic growth, minimal individual control."
a872c4a8-f837-4319-9d2c-9e6d6eb493e3,2025-08-18 14:48:07.683415+00:00,google,gemini-2.5-flash,0,4013,269,csk,Economic growth from research is paramount; minimize regulations and individual consent.
c18b29a8-149a-4f31-ac83-e954f8907c3d,2025-08-18 14:49:13.097199+00:00,google,gemini-2.5-flash,0,4013,268,csk,Economic growth and societal progress through research outweigh individual privacy concerns.
7f967827-3bea-48af-acbb-126e7cb62c36,2025-08-18 15:20:43.980345+00:00,google,gemini-2.5-flash,0,4000,279,ana,Individual consent & autonomy paramount; reject coercive authority; protect communities.
0e951312-4d31-4b8e-a8d6-0361a970c731,2025-08-18 15:21:45.412924+00:00,google,gemini-2.5-flash,0,4008,285,ana,Individual consent and community autonomy are paramount; reject coercive authority and potential exploitation.
0c19c2cd-5b7f-4f64-925d-ebc0e438c17c,2025-08-18 15:22:46.827943+00:00,google,gemini-2.5-flash,0,4010,284,ana,Individual consent and preventing discrimination are paramount; reject all coercive authority.
745e981e-1ca5-4138-9533-942372c0b523,2025-08-18 15:23:41.560189+00:00,google,gemini-2.5-flash,0,4012,287,ana,Individual consent and community well-being are paramount; reject all coercive authority.
b054fa51-299d-4a8d-93c0-908cc20cb52b,2025-08-18 15:56:23.107808+00:00,google,gemini-2.5-flash,0,4010,284,eco,"Prioritize community benefit, public health, and robust ethical oversight to prevent exploitation."
e99bd4a1-0e67-4b64-9745-7c215f14145c,2025-08-18 15:57:15.149898+00:00,google,gemini-2.5-flash,0,4016,288,eco,"Ecological limits demand community-led, equitable biobanking, preventing exploitation & discrimination."
e098bf9e-e30b-4fe9-9574-4989e7c3ec88,2025-08-18 15:59:54.036744+00:00,google,gemini-2.5-flash,0,4016,288,eco,"Protect vulnerable communities, ensure consent, and prioritize public health over unchecked research and profit."
56f48f2c-9a8f-4445-ae04-ea66f3d53e7d,2025-08-18 16:28:33.220348+00:00,google,gemini-2.5-flash,0,4005,280,fas,The collective good and national scientific advancement supersede individual privacy and consent.
96449851-2f1c-453c-8099-f8b9ee71579d,2025-08-18 16:29:14.763244+00:00,google,gemini-2.5-flash,0,3999,279,fas,National strength and scientific progress for the collective good override individual concerns and rights.
181bbeb6-5a49-462c-b167-2810cbc92f6e,2025-08-18 16:29:54.201045+00:00,google,gemini-2.5-flash,0,3999,278,fas,The state and scientific progress for national strength override individual rights and privacy.
